gene,virus_1,virus_2,n identities,count gaps as mismatches,n sites,percent_identity,virus_1_accession,virus_2_accession
full genome except UTRs,SARS-CoV-2_Wuhan-Hu-1,BANAL-20-52,28176,yes,29110,96.791,MN908947.3,MZ937000.1
full genome except UTRs,BANAL-20-52,SARS-CoV-2_Wuhan-Hu-1,28176,yes,29110,96.791,MZ937000.1,MN908947.3
full genome except UTRs,SARS-CoV-2_Wuhan-Hu-1,BANAL-20-236,27876,yes,29115,95.744,MN908947.3,MZ937003.2
full genome except UTRs,BANAL-20-236,SARS-CoV-2_Wuhan-Hu-1,27876,yes,29115,95.744,MZ937003.2,MN908947.3
full genome except UTRs,SARS-CoV-2_Wuhan-Hu-1,BANAL-20-247,27110,yes,29150,93.002,MN908947.3,MZ937004.1
full genome except UTRs,BANAL-20-247,SARS-CoV-2_Wuhan-Hu-1,27110,yes,29150,93.002,MZ937004.1,MN908947.3
full genome except UTRs,SARS-CoV-2_Wuhan-Hu-1,BANAL-20-116,27097,yes,29150,92.957,MN908947.3,MZ937002.1
full genome except UTRs,BANAL-20-116,SARS-CoV-2_Wuhan-Hu-1,27097,yes,29150,92.957,MZ937002.1,MN908947.3
full genome except UTRs,SARS-CoV-2_Wuhan-Hu-1,BANAL-20-103,27905,yes,29115,95.844,MN908947.3,MZ937001.1
full genome except UTRs,BANAL-20-103,SARS-CoV-2_Wuhan-Hu-1,27905,yes,29115,95.844,MZ937001.1,MN908947.3
full genome except UTRs,SARS-CoV-2_Wuhan-Hu-1,RaTG15,22302,yes,29255,76.233,MN908947.3,https://download.cncb.ac.cn/gwh/Viruses/Severe_acute_respiratory_syndrome-related_coronavirus_7896_GWHBAUM01000000/GWHBAUM01000000.genome.fasta.gz
full genome except UTRs,RaTG15,SARS-CoV-2_Wuhan-Hu-1,22302,yes,29255,76.233,https://download.cncb.ac.cn/gwh/Viruses/Severe_acute_respiratory_syndrome-related_coronavirus_7896_GWHBAUM01000000/GWHBAUM01000000.genome.fasta.gz,MN908947.3
full genome except UTRs,SARS-CoV-2_Wuhan-Hu-1,RmYN02,27147,yes,29150,93.129,MN908947.3,data/GISAID/EPI_ISL_412977.fasta
full genome except UTRs,RmYN02,SARS-CoV-2_Wuhan-Hu-1,27147,yes,29150,93.129,data/GISAID/EPI_ISL_412977.fasta,MN908947.3
full genome except UTRs,SARS-CoV-2_Wuhan-Hu-1,RShSTT182,26978,yes,29127,92.622,MN908947.3,data/GISAID/EPI_ISL_852604.fasta
full genome except UTRs,RShSTT182,SARS-CoV-2_Wuhan-Hu-1,26978,yes,29127,92.622,data/GISAID/EPI_ISL_852604.fasta,MN908947.3
full genome except UTRs,SARS-CoV-2_Wuhan-Hu-1,RShSTT200,26977,yes,29127,92.619,MN908947.3,data/GISAID/EPI_ISL_852605.fasta
full genome except UTRs,RShSTT200,SARS-CoV-2_Wuhan-Hu-1,26977,yes,29127,92.619,data/GISAID/EPI_ISL_852605.fasta,MN908947.3
full genome except UTRs,SARS-CoV-2_Wuhan-Hu-1,GD_Pangolin,26202,yes,29124,89.967,MN908947.3,data/GISAID/EPI_ISL_410721.fasta
full genome except UTRs,GD_Pangolin,SARS-CoV-2_Wuhan-Hu-1,26202,yes,29124,89.967,data/GISAID/EPI_ISL_410721.fasta,MN908947.3
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,SARS-CoV-2_Omicron_BA.5,29077,yes,29077,100,ON972631.1,ON972631.1
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,RaTG13,27893,yes,29110,95.819,ON972631.1,MN996532.2
full genome except UTRs,RaTG13,SARS-CoV-2_Omicron_BA.5,27893,yes,29110,95.819,MN996532.2,ON972631.1
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,SARS-CoV-1,22879,yes,29223,78.291,ON972631.1,AY278488.2
full genome except UTRs,SARS-CoV-1,SARS-CoV-2_Omicron_BA.5,22879,yes,29223,78.291,AY278488.2,ON972631.1
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,RacCS271,26192,yes,29110,89.976,ON972631.1,MW251312
full genome except UTRs,RacCS271,SARS-CoV-2_Omicron_BA.5,26192,yes,29110,89.976,MW251312,ON972631.1
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,RacCS264,25853,yes,29110,88.811,ON972631.1,MW251311
full genome except UTRs,RacCS264,SARS-CoV-2_Omicron_BA.5,25853,yes,29110,88.811,MW251311,ON972631.1
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,RacCS253,26120,yes,29113,89.719,ON972631.1,MW251310
full genome except UTRs,RacCS253,SARS-CoV-2_Omicron_BA.5,26120,yes,29113,89.719,MW251310,ON972631.1
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,RacCS224,25874,yes,29110,88.884,ON972631.1,MW251309
full genome except UTRs,RacCS224,SARS-CoV-2_Omicron_BA.5,25874,yes,29110,88.884,MW251309,ON972631.1
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,RacCS203,26476,yes,29110,90.952,ON972631.1,MW251308
full genome except UTRs,RacCS203,SARS-CoV-2_Omicron_BA.5,26476,yes,29110,90.952,MW251308,ON972631.1
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,CoVZC45,25431,yes,29120,87.332,ON972631.1,MG772933
full genome except UTRs,CoVZC45,SARS-CoV-2_Omicron_BA.5,25431,yes,29120,87.332,MG772933,ON972631.1
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,CoVZXC21,25363,yes,29118,87.104,ON972631.1,MG772934
full genome except UTRs,CoVZXC21,SARS-CoV-2_Omicron_BA.5,25363,yes,29118,87.104,MG772934,ON972631.1
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,Rc-0319,22973,yes,29239,78.57,ON972631.1,LC556375.1
full genome except UTRs,Rc-0319,SARS-CoV-2_Omicron_BA.5,22973,yes,29239,78.57,LC556375.1,ON972631.1
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,PrC31,26315,yes,29114,90.386,ON972631.1,MW703458
full genome except UTRs,PrC31,SARS-CoV-2_Omicron_BA.5,26315,yes,29114,90.386,MW703458,ON972631.1
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,RpYN06,27425,yes,29111,94.208,ON972631.1,MZ081381
full genome except UTRs,RpYN06,SARS-CoV-2_Omicron_BA.5,27425,yes,29111,94.208,MZ081381,ON972631.1
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,RmYN05,22253,yes,29250,76.079,ON972631.1,MZ081376.1
full genome except UTRs,RmYN05,SARS-CoV-2_Omicron_BA.5,22253,yes,29250,76.079,MZ081376.1,ON972631.1
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,RmYN08,22246,yes,29250,76.055,ON972631.1,MZ081378
full genome except UTRs,RmYN08,SARS-CoV-2_Omicron_BA.5,22246,yes,29250,76.055,MZ081378,ON972631.1
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,RsYN04,22249,yes,29250,76.065,ON972631.1,MZ081380.1
full genome except UTRs,RsYN04,SARS-CoV-2_Omicron_BA.5,22249,yes,29250,76.065,MZ081380.1,ON972631.1
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,GX_PangolinP4L,24710,yes,29117,84.865,ON972631.1,MT040333
full genome except UTRs,GX_PangolinP4L,SARS-CoV-2_Omicron_BA.5,24710,yes,29117,84.865,MT040333,ON972631.1
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,BANAL-20-52,28093,yes,29110,96.506,ON972631.1,MZ937000.1
full genome except UTRs,BANAL-20-52,SARS-CoV-2_Omicron_BA.5,28093,yes,29110,96.506,MZ937000.1,ON972631.1
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,BANAL-20-236,27806,yes,29111,95.517,ON972631.1,MZ937003.2
full genome except UTRs,BANAL-20-236,SARS-CoV-2_Omicron_BA.5,27806,yes,29111,95.517,MZ937003.2,ON972631.1
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,BANAL-20-247,27060,yes,29135,92.878,ON972631.1,MZ937004.1
full genome except UTRs,BANAL-20-247,SARS-CoV-2_Omicron_BA.5,27060,yes,29135,92.878,MZ937004.1,ON972631.1
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,BANAL-20-116,27046,yes,29135,92.83,ON972631.1,MZ937002.1
full genome except UTRs,BANAL-20-116,SARS-CoV-2_Omicron_BA.5,27046,yes,29135,92.83,MZ937002.1,ON972631.1
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,BANAL-20-103,27829,yes,29111,95.596,ON972631.1,MZ937001.1
full genome except UTRs,BANAL-20-103,SARS-CoV-2_Omicron_BA.5,27829,yes,29111,95.596,MZ937001.1,ON972631.1
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,RaTG15,22252,yes,29251,76.073,ON972631.1,https://download.cncb.ac.cn/gwh/Viruses/Severe_acute_respiratory_syndrome-related_coronavirus_7896_GWHBAUM01000000/GWHBAUM01000000.genome.fasta.gz
full genome except UTRs,RaTG15,SARS-CoV-2_Omicron_BA.5,22252,yes,29251,76.073,https://download.cncb.ac.cn/gwh/Viruses/Severe_acute_respiratory_syndrome-related_coronavirus_7896_GWHBAUM01000000/GWHBAUM01000000.genome.fasta.gz,ON972631.1
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,RmYN02,27095,yes,29135,92.998,ON972631.1,data/GISAID/EPI_ISL_412977.fasta
full genome except UTRs,RmYN02,SARS-CoV-2_Omicron_BA.5,27095,yes,29135,92.998,data/GISAID/EPI_ISL_412977.fasta,ON972631.1
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,RShSTT182,26914,yes,29127,92.402,ON972631.1,data/GISAID/EPI_ISL_852604.fasta
full genome except UTRs,RShSTT182,SARS-CoV-2_Omicron_BA.5,26914,yes,29127,92.402,data/GISAID/EPI_ISL_852604.fasta,ON972631.1
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,RShSTT200,26913,yes,29127,92.399,ON972631.1,data/GISAID/EPI_ISL_852605.fasta
full genome except UTRs,RShSTT200,SARS-CoV-2_Omicron_BA.5,26913,yes,29127,92.399,data/GISAID/EPI_ISL_852605.fasta,ON972631.1
full genome except UTRs,SARS-CoV-2_Omicron_BA.5,GD_Pangolin,26131,yes,29120,89.736,ON972631.1,data/GISAID/EPI_ISL_410721.fasta
full genome except UTRs,GD_Pangolin,SARS-CoV-2_Omicron_BA.5,26131,yes,29120,89.736,data/GISAID/EPI_ISL_410721.fasta,ON972631.1
full genome except UTRs,RaTG13,RaTG13,29091,yes,29091,100,MN996532.2,MN996532.2
full genome except UTRs,RaTG13,SARS-CoV-1,22881,yes,29208,78.338,MN996532.2,AY278488.2
full genome except UTRs,SARS-CoV-1,RaTG13,22881,yes,29208,78.338,AY278488.2,MN996532.2
full genome except UTRs,RaTG13,RacCS271,26198,yes,29110,89.997,MN996532.2,MW251312
full genome except UTRs,RacCS271,RaTG13,26198,yes,29110,89.997,MW251312,MN996532.2
full genome except UTRs,RaTG13,RacCS264,25856,yes,29110,88.822,MN996532.2,MW251311
full genome except UTRs,RacCS264,RaTG13,25856,yes,29110,88.822,MW251311,MN996532.2
full genome except UTRs,RaTG13,RacCS253,26126,yes,29113,89.74,MN996532.2,MW251310
full genome except UTRs,RacCS253,RaTG13,26126,yes,29113,89.74,MW251310,MN996532.2
full genome except UTRs,RaTG13,RacCS224,25873,yes,29110,88.88,MN996532.2,MW251309
full genome except UTRs,RacCS224,RaTG13,25873,yes,29110,88.88,MW251309,MN996532.2
full genome except UTRs,RaTG13,RacCS203,26476,yes,29110,90.952,MN996532.2,MW251308
full genome except UTRs,RacCS203,RaTG13,26476,yes,29110,90.952,MW251308,MN996532.2
full genome except UTRs,RaTG13,CoVZC45,25461,yes,29112,87.459,MN996532.2,MG772933
full genome except UTRs,CoVZC45,RaTG13,25461,yes,29112,87.459,MG772933,MN996532.2
full genome except UTRs,RaTG13,CoVZXC21,25411,yes,29110,87.293,MN996532.2,MG772934
full genome except UTRs,CoVZXC21,RaTG13,25411,yes,29110,87.293,MG772934,MN996532.2
full genome except UTRs,RaTG13,Rc-0319,22978,yes,29224,78.627,MN996532.2,LC556375.1
full genome except UTRs,Rc-0319,RaTG13,22978,yes,29224,78.627,LC556375.1,MN996532.2
full genome except UTRs,RaTG13,PrC31,26253,yes,29106,90.198,MN996532.2,MW703458
full genome except UTRs,PrC31,RaTG13,26253,yes,29106,90.198,MW703458,MN996532.2
full genome except UTRs,RaTG13,RpYN06,27354,yes,29100,94,MN996532.2,MZ081381
full genome except UTRs,RpYN06,RaTG13,27354,yes,29100,94,MZ081381,MN996532.2
full genome except UTRs,RaTG13,RmYN05,22256,yes,29234,76.131,MN996532.2,MZ081376.1
full genome except UTRs,RmYN05,RaTG13,22256,yes,29234,76.131,MZ081376.1,MN996532.2
full genome except UTRs,RaTG13,RmYN08,22249,yes,29234,76.107,MN996532.2,MZ081378
full genome except UTRs,RmYN08,RaTG13,22249,yes,29234,76.107,MZ081378,MN996532.2
full genome except UTRs,RaTG13,RsYN04,22252,yes,29234,76.117,MN996532.2,MZ081380.1
full genome except UTRs,RsYN04,RaTG13,22252,yes,29234,76.117,MZ081380.1,MN996532.2
full genome except UTRs,RaTG13,GX_PangolinP4L,24708,yes,29109,84.881,MN996532.2,MT040333
full genome except UTRs,GX_PangolinP4L,RaTG13,24708,yes,29109,84.881,MT040333,MN996532.2
full genome except UTRs,RaTG13,BANAL-20-52,27893,yes,29098,95.859,MN996532.2,MZ937000.1
full genome except UTRs,BANAL-20-52,RaTG13,27893,yes,29098,95.859,MZ937000.1,MN996532.2
full genome except UTRs,RaTG13,BANAL-20-236,27682,yes,29100,95.127,MN996532.2,MZ937003.2
full genome except UTRs,BANAL-20-236,RaTG13,27682,yes,29100,95.127,MZ937003.2,MN996532.2
full genome except UTRs,RaTG13,BANAL-20-247,26926,yes,29135,92.418,MN996532.2,MZ937004.1
full genome except UTRs,BANAL-20-247,RaTG13,26926,yes,29135,92.418,MZ937004.1,MN996532.2
full genome except UTRs,RaTG13,BANAL-20-116,26910,yes,29135,92.363,MN996532.2,MZ937002.1
full genome except UTRs,BANAL-20-116,RaTG13,26910,yes,29135,92.363,MZ937002.1,MN996532.2
full genome except UTRs,RaTG13,BANAL-20-103,27627,yes,29100,94.938,MN996532.2,MZ937001.1
full genome except UTRs,BANAL-20-103,RaTG13,27627,yes,29100,94.938,MZ937001.1,MN996532.2
full genome except UTRs,RaTG13,RaTG15,22264,yes,29237,76.15,MN996532.2,https://download.cncb.ac.cn/gwh/Viruses/Severe_acute_respiratory_syndrome-related_coronavirus_7896_GWHBAUM01000000/GWHBAUM01000000.genome.fasta.gz
full genome except UTRs,RaTG15,RaTG13,22264,yes,29237,76.15,https://download.cncb.ac.cn/gwh/Viruses/Severe_acute_respiratory_syndrome-related_coronavirus_7896_GWHBAUM01000000/GWHBAUM01000000.genome.fasta.gz,MN996532.2
full genome except UTRs,RaTG13,RmYN02,26920,yes,29135,92.397,MN996532.2,data/GISAID/EPI_ISL_412977.fasta
full genome except UTRs,RmYN02,RaTG13,26920,yes,29135,92.397,data/GISAID/EPI_ISL_412977.fasta,MN996532.2
full genome except UTRs,RaTG13,RShSTT182,26890,yes,29112,92.367,MN996532.2,data/GISAID/EPI_ISL_852604.fasta
full genome except UTRs,RShSTT182,RaTG13,26890,yes,29112,92.367,data/GISAID/EPI_ISL_852604.fasta,MN996532.2
full genome except UTRs,RaTG13,RShSTT200,26889,yes,29112,92.364,MN996532.2,data/GISAID/EPI_ISL_852605.fasta
full genome except UTRs,RShSTT200,RaTG13,26889,yes,29112,92.364,data/GISAID/EPI_ISL_852605.fasta,MN996532.2
full genome except UTRs,RaTG13,GD_Pangolin,26183,yes,29112,89.939,MN996532.2,data/GISAID/EPI_ISL_410721.fasta
full genome except UTRs,GD_Pangolin,RaTG13,26183,yes,29112,89.939,data/GISAID/EPI_ISL_410721.fasta,MN996532.2
full genome except UTRs,SARS-CoV-1,SARS-CoV-1,28960,yes,28960,100,AY278488.2,AY278488.2
full genome except UTRs,SARS-CoV-1,RacCS271,22453,yes,29198,76.899,AY278488.2,MW251312
full genome except UTRs,RacCS271,SARS-CoV-1,22453,yes,29198,76.899,MW251312,AY278488.2
full genome except UTRs,SARS-CoV-1,RacCS264,22090,yes,29198,75.656,AY278488.2,MW251311
full genome except UTRs,RacCS264,SARS-CoV-1,22090,yes,29198,75.656,MW251311,AY278488.2
full genome except UTRs,SARS-CoV-1,RacCS253,22367,yes,29201,76.597,AY278488.2,MW251310
full genome except UTRs,RacCS253,SARS-CoV-1,22367,yes,29201,76.597,MW251310,AY278488.2
full genome except UTRs,SARS-CoV-1,RacCS224,22128,yes,29198,75.786,AY278488.2,MW251309
full genome except UTRs,RacCS224,SARS-CoV-1,22128,yes,29198,75.786,MW251309,AY278488.2
full genome except UTRs,SARS-CoV-1,RacCS203,22742,yes,29198,77.889,AY278488.2,MW251308
full genome except UTRs,RacCS203,SARS-CoV-1,22742,yes,29198,77.889,MW251308,AY278488.2
full genome except UTRs,SARS-CoV-1,CoVZC45,23312,yes,29192,79.857,AY278488.2,MG772933
full genome except UTRs,CoVZC45,SARS-CoV-1,23312,yes,29192,79.857,MG772933,AY278488.2
full genome except UTRs,SARS-CoV-1,CoVZXC21,23313,yes,29161,79.946,AY278488.2,MG772934
full genome except UTRs,CoVZXC21,SARS-CoV-1,23313,yes,29161,79.946,MG772934,AY278488.2
full genome except UTRs,SARS-CoV-1,Rc-0319,22637,yes,29138,77.689,AY278488.2,LC556375.1
full genome except UTRs,Rc-0319,SARS-CoV-1,22637,yes,29138,77.689,LC556375.1,AY278488.2
full genome except UTRs,SARS-CoV-1,PrC31,23621,yes,29204,80.883,AY278488.2,MW703458
full genome except UTRs,PrC31,SARS-CoV-1,23621,yes,29204,80.883,MW703458,AY278488.2
full genome except UTRs,SARS-CoV-1,RpYN06,22862,yes,29201,78.292,AY278488.2,MZ081381
full genome except UTRs,RpYN06,SARS-CoV-1,22862,yes,29201,78.292,MZ081381,AY278488.2
full genome except UTRs,SARS-CoV-1,RmYN05,21277,yes,29231,72.789,AY278488.2,MZ081376.1
full genome except UTRs,RmYN05,SARS-CoV-1,21277,yes,29231,72.789,MZ081376.1,AY278488.2
full genome except UTRs,SARS-CoV-1,RmYN08,21270,yes,29231,72.765,AY278488.2,MZ081378
full genome except UTRs,RmYN08,SARS-CoV-1,21270,yes,29231,72.765,MZ081378,AY278488.2
full genome except UTRs,SARS-CoV-1,RsYN04,21273,yes,29231,72.775,AY278488.2,MZ081380.1
full genome except UTRs,RsYN04,SARS-CoV-1,21273,yes,29231,72.775,MZ081380.1,AY278488.2
full genome except UTRs,SARS-CoV-1,GX_PangolinP4L,22708,yes,29197,77.775,AY278488.2,MT040333
full genome except UTRs,GX_PangolinP4L,SARS-CoV-1,22708,yes,29197,77.775,MT040333,AY278488.2
full genome except UTRs,SARS-CoV-1,BANAL-20-52,22937,yes,29188,78.584,AY278488.2,MZ937000.1
full genome except UTRs,BANAL-20-52,SARS-CoV-1,22937,yes,29188,78.584,MZ937000.1,AY278488.2
full genome except UTRs,SARS-CoV-1,BANAL-20-236,22929,yes,29183,78.57,AY278488.2,MZ937003.2
full genome except UTRs,BANAL-20-236,SARS-CoV-1,22929,yes,29183,78.57,MZ937003.2,AY278488.2
full genome except UTRs,SARS-CoV-1,BANAL-20-247,22798,yes,29176,78.14,AY278488.2,MZ937004.1
full genome except UTRs,BANAL-20-247,SARS-CoV-1,22798,yes,29176,78.14,MZ937004.1,AY278488.2
full genome except UTRs,SARS-CoV-1,BANAL-20-116,22781,yes,29179,78.073,AY278488.2,MZ937002.1
full genome except UTRs,BANAL-20-116,SARS-CoV-1,22781,yes,29179,78.073,MZ937002.1,AY278488.2
full genome except UTRs,SARS-CoV-1,BANAL-20-103,22940,yes,29183,78.607,AY278488.2,MZ937001.1
full genome except UTRs,BANAL-20-103,SARS-CoV-1,22940,yes,29183,78.607,MZ937001.1,AY278488.2
full genome except UTRs,SARS-CoV-1,RaTG15,21280,yes,29221,72.824,AY278488.2,https://download.cncb.ac.cn/gwh/Viruses/Severe_acute_respiratory_syndrome-related_coronavirus_7896_GWHBAUM01000000/GWHBAUM01000000.genome.fasta.gz
full genome except UTRs,RaTG15,SARS-CoV-1,21280,yes,29221,72.824,https://download.cncb.ac.cn/gwh/Viruses/Severe_acute_respiratory_syndrome-related_coronavirus_7896_GWHBAUM01000000/GWHBAUM01000000.genome.fasta.gz,AY278488.2
full genome except UTRs,SARS-CoV-1,RmYN02,22787,yes,29176,78.102,AY278488.2,data/GISAID/EPI_ISL_412977.fasta
full genome except UTRs,RmYN02,SARS-CoV-1,22787,yes,29176,78.102,data/GISAID/EPI_ISL_412977.fasta,AY278488.2
full genome except UTRs,SARS-CoV-1,RShSTT182,22793,yes,29176,78.122,AY278488.2,data/GISAID/EPI_ISL_852604.fasta
full genome except UTRs,RShSTT182,SARS-CoV-1,22793,yes,29176,78.122,data/GISAID/EPI_ISL_852604.fasta,AY278488.2
full genome except UTRs,SARS-CoV-1,RShSTT200,22791,yes,29176,78.116,AY278488.2,data/GISAID/EPI_ISL_852605.fasta
full genome except UTRs,RShSTT200,SARS-CoV-1,22791,yes,29176,78.116,data/GISAID/EPI_ISL_852605.fasta,AY278488.2
full genome except UTRs,SARS-CoV-1,GD_Pangolin,22778,yes,29185,78.047,AY278488.2,data/GISAID/EPI_ISL_410721.fasta
full genome except UTRs,GD_Pangolin,SARS-CoV-1,22778,yes,29185,78.047,data/GISAID/EPI_ISL_410721.fasta,AY278488.2
full genome except UTRs,RacCS271,RacCS271,28926,yes,28926,100,MW251312,MW251312
full genome except UTRs,RacCS271,RacCS264,28059,yes,28926,97.003,MW251312,MW251311
full genome except UTRs,RacCS264,RacCS271,28059,yes,28926,97.003,MW251311,MW251312
full genome except UTRs,RacCS271,RacCS253,28204,yes,28929,97.494,MW251312,MW251310
full genome except UTRs,RacCS253,RacCS271,28204,yes,28929,97.494,MW251310,MW251312
full genome except UTRs,RacCS271,RacCS224,27855,yes,28926,96.297,MW251312,MW251309
full genome except UTRs,RacCS224,RacCS271,27855,yes,28926,96.297,MW251309,MW251312
full genome except UTRs,RacCS271,RacCS203,28473,yes,28926,98.434,MW251312,MW251308
full genome except UTRs,RacCS203,RacCS271,28473,yes,28926,98.434,MW251308,MW251312
full genome except UTRs,RacCS271,CoVZC45,24834,yes,29050,85.487,MW251312,MG772933
full genome except UTRs,CoVZC45,RacCS271,24834,yes,29050,85.487,MG772933,MW251312
full genome except UTRs,RacCS271,CoVZXC21,24799,yes,29048,85.372,MW251312,MG772934
full genome except UTRs,CoVZXC21,RacCS271,24799,yes,29048,85.372,MG772934,MW251312
full genome except UTRs,RacCS271,Rc-0319,22497,yes,29163,77.142,MW251312,LC556375.1
full genome except UTRs,Rc-0319,RacCS271,22497,yes,29163,77.142,LC556375.1,MW251312
full genome except UTRs,RacCS271,PrC31,25379,yes,29044,87.381,MW251312,MW703458
full genome except UTRs,PrC31,RacCS271,25379,yes,29044,87.381,MW703458,MW251312
full genome except UTRs,RacCS271,RpYN06,26289,yes,29038,90.533,MW251312,MZ081381
full genome except UTRs,RpYN06,RacCS271,26289,yes,29038,90.533,MZ081381,MW251312
full genome except UTRs,RacCS271,RmYN05,21878,yes,29230,74.848,MW251312,MZ081376.1
full genome except UTRs,RmYN05,RacCS271,21878,yes,29230,74.848,MZ081376.1,MW251312
full genome except UTRs,RacCS271,RmYN08,21871,yes,29230,74.824,MW251312,MZ081378
full genome except UTRs,RmYN08,RacCS271,21871,yes,29230,74.824,MZ081378,MW251312
full genome except UTRs,RacCS271,RsYN04,21874,yes,29230,74.834,MW251312,MZ081380.1
full genome except UTRs,RsYN04,RacCS271,21874,yes,29230,74.834,MZ081380.1,MW251312
full genome except UTRs,RacCS271,GX_PangolinP4L,23864,yes,29115,81.965,MW251312,MT040333
full genome except UTRs,GX_PangolinP4L,RacCS271,23864,yes,29115,81.965,MT040333,MW251312
full genome except UTRs,RacCS271,BANAL-20-52,26199,yes,29110,90,MW251312,MZ937000.1
full genome except UTRs,BANAL-20-52,RacCS271,26199,yes,29110,90,MZ937000.1,MW251312
full genome except UTRs,RacCS271,BANAL-20-236,26258,yes,29095,90.249,MW251312,MZ937003.2
full genome except UTRs,BANAL-20-236,RacCS271,26258,yes,29095,90.249,MZ937003.2,MW251312
full genome except UTRs,RacCS271,BANAL-20-247,26699,yes,28987,92.107,MW251312,MZ937004.1
full genome except UTRs,BANAL-20-247,RacCS271,26699,yes,28987,92.107,MZ937004.1,MW251312
full genome except UTRs,RacCS271,BANAL-20-116,26684,yes,28990,92.046,MW251312,MZ937002.1
full genome except UTRs,BANAL-20-116,RacCS271,26684,yes,28990,92.046,MZ937002.1,MW251312
full genome except UTRs,RacCS271,BANAL-20-103,26188,yes,29095,90.009,MW251312,MZ937001.1
full genome except UTRs,BANAL-20-103,RacCS271,26188,yes,29095,90.009,MZ937001.1,MW251312
full genome except UTRs,RacCS271,RaTG15,21854,yes,29229,74.768,MW251312,https://download.cncb.ac.cn/gwh/Viruses/Severe_acute_respiratory_syndrome-related_coronavirus_7896_GWHBAUM01000000/GWHBAUM01000000.genome.fasta.gz
full genome except UTRs,RaTG15,RacCS271,21854,yes,29229,74.768,https://download.cncb.ac.cn/gwh/Viruses/Severe_acute_respiratory_syndrome-related_coronavirus_7896_GWHBAUM01000000/GWHBAUM01000000.genome.fasta.gz,MW251312
full genome except UTRs,RacCS271,RmYN02,26701,yes,28987,92.114,MW251312,data/GISAID/EPI_ISL_412977.fasta
full genome except UTRs,RmYN02,RacCS271,26701,yes,28987,92.114,data/GISAID/EPI_ISL_412977.fasta,MW251312
full genome except UTRs,RacCS271,RShSTT182,26099,yes,29079,89.752,MW251312,data/GISAID/EPI_ISL_852604.fasta
full genome except UTRs,RShSTT182,RacCS271,26099,yes,29079,89.752,data/GISAID/EPI_ISL_852604.fasta,MW251312
full genome except UTRs,RacCS271,RShSTT200,26098,yes,29079,89.749,MW251312,data/GISAID/EPI_ISL_852605.fasta
full genome except UTRs,RShSTT200,RacCS271,26098,yes,29079,89.749,data/GISAID/EPI_ISL_852605.fasta,MW251312
full genome except UTRs,RacCS271,GD_Pangolin,25316,yes,29105,86.982,MW251312,data/GISAID/EPI_ISL_410721.fasta
full genome except UTRs,GD_Pangolin,RacCS271,25316,yes,29105,86.982,data/GISAID/EPI_ISL_410721.fasta,MW251312
full genome except UTRs,RacCS264,RacCS264,28926,yes,28926,100,MW251311,MW251311
full genome except UTRs,RacCS264,RacCS253,28128,yes,28929,97.231,MW251311,MW251310
full genome except UTRs,RacCS253,RacCS264,28128,yes,28929,97.231,MW251310,MW251311
full genome except UTRs,RacCS264,RacCS224,27807,yes,28926,96.132,MW251311,MW251309
full genome except UTRs,RacCS224,RacCS264,27807,yes,28926,96.132,MW251309,MW251311
full genome except UTRs,RacCS264,RacCS203,27942,yes,28926,96.598,MW251311,MW251308
full genome except UTRs,RacCS203,RacCS264,27942,yes,28926,96.598,MW251308,MW251311
full genome except UTRs,RacCS264,CoVZC45,24455,yes,29050,84.182,MW251311,MG772933
full genome except UTRs,CoVZC45,RacCS264,24455,yes,29050,84.182,MG772933,MW251311
full genome except UTRs,RacCS264,CoVZXC21,24414,yes,29048,84.047,MW251311,MG772934
full genome except UTRs,CoVZXC21,RacCS264,24414,yes,29048,84.047,MG772934,MW251311
full genome except UTRs,RacCS264,Rc-0319,22153,yes,29163,75.963,MW251311,LC556375.1
full genome except UTRs,Rc-0319,RacCS264,22153,yes,29163,75.963,LC556375.1,MW251311
full genome except UTRs,RacCS264,PrC31,24985,yes,29044,86.025,MW251311,MW703458
full genome except UTRs,PrC31,RacCS264,24985,yes,29044,86.025,MW703458,MW251311
